Name:,Brisque Metric,Sharpness Metric,Link
dog.ARW,33.164186546102854,0.806072904566,https://www.signatureedits.com/free-raw-photos/
corvette.ARW,42.452735214401486,0.712620105411,
dj.ARW,26.15680574345285,1.09217279909,
mercedes.ARW,29.40942885287413,0.92573572571,
motorcycle.ARW,30.669226571282223,0.947465186873,
sea-beach.ARW,27.162606593223103,1.00294414376,
river.ARW,23.893806174096625,0.991879028457,
lake.ARW,43.50721181196522,0.957558492757,
